applicant_id,age,monthly_income,annual_income,employment_type,years_employed,existing_loans,credit_score,emi_to_income_ratio,geo_mismatch,video_stress_score,default_label
3a75bf1b,24,34378,412539,salaried,1,1,851,0.1833,0,0.0172,0
9c0983a7,33,35682,428185,self_employed,3,2,721,0.2533,1,0.4447,0
f8433b7c,49,31879,382552,self_employed,5,0,706,0.539,0,0.1089,1
4d446607,27,21992,263906,student,0,2,748,0.2102,0,0.5725,0
c90e7039,26,62994,755936,self_employed,0,0,730,0.2338,0,0.5215,0
24a395d0,37,33450,401408,salaried,0,1,752,0.2833,0,0.0535,0
0f77c105,43,41185,494226,salaried,6,0,707,0.5749,0,0.0667,1
8c1a822d,35,27962,335554,salaried,4,1,862,0.1877,0,0.0649,0
d0de2336,48,42718,512626,salaried,3,3,821,0.2806,0,0.3449,0
3a59f999,43,58596,703154,salaried,5,0,709,0.2061,0,0.262,0
c13c6a74,43,37725,452702,salaried,9,3,859,0.1137,0,0.2603,0
b6bb661d,40,41165,493986,salaried,4,2,698,0.1247,0,0.3184,0
6e199ec8,58,51958,623504,salaried,11,3,746,0.1532,0,0.2561,0
8a5cf798,32,48117,577414,salaried,2,2,555,0.4409,0,0.0707,0
2e2f8cab,21,55992,671906,salaried,0,3,666,0.1623,0,0.4564,0
9dc00ed2,51,40436,485240,salaried,4,6,686,0.3892,0,0.5323,0
6135ec09,30,40426,485122,salaried,1,0,643,0.1351,1,0.1676,0
da562dfb,36,38980,467767,self_employed,0,2,613,0.3168,0,0.4769,0
eebda6da,48,51649,619798,salaried,3,0,834,0.5581,0,0.7192,1
2a4af4a8,21,28819,345836,business,0,3,610,0.2094,0,0.2411,0
a83a06e5,22,44438,533256,student,0,0,775,0.304,0,0.0753,0
feb29765,21,98415,1180981,business,0,2,584,0.5023,0,0.3525,1
f9738543,27,41135,493628,business,1,3,596,0.2414,0,0.4606,0
52466d69,39,20422,245067,salaried,1,3,534,0.4552,0,0.2044,1
a4926327,40,30715,368589,salaried,2,1,716,0.1046,0,0.2705,0
e9279773,37,46279,555356,salaried,6,0,702,0.316,0,0.4998,0
40656f4c,21,25882,310594,salaried,0,0,776,0.3949,1,0.1013,0
cdc2bdc9,21,22540,270480,self_employed,0,0,788,0.4874,0,0.2548,0
5ce028a4,35,18815,225785,business,1,2,596,0.181,0,0.4648,0
bf5c7d4e,30,31868,382422,business,1,3,628,0.3088,0,0.1938,0
5062cc51,39,72285,867420,salaried,8,1,568,0.4848,0,0.2834,0
e0f9fa1c,42,27558,330702,salaried,9,0,634,0.1341,1,0.4316,0
95a0d3c0,36,51907,622895,self_employed,0,0,714,0.5701,0,0.3308,1
a54be06b,42,30869,370436,self_employed,2,1,723,0.1979,0,0.2846,0
21195afb,37,29402,352828,business,6,1,628,0.3662,0,0.2066,0
4e3c42a0,40,44166,530003,salaried,5,0,658,0.2672,0,0.2409,0
7145a287,27,17552,210627,salaried,2,2,535,0.4359,0,0.3585,1
699aec1d,33,74185,890221,self_employed,2,2,675,0.5144,0,0.2136,1
39ebb660,36,44573,534882,self_employed,5,1,779,0.3472,0,0.2175,0
38c2bd0b,43,56175,674108,business,2,1,719,0.5844,0,0.2852,1
fb603430,31,31165,373982,business,3,0,632,0.4455,0,0.4309,0
fdfc382b,40,43760,525121,student,8,0,733,0.3545,0,0.1412,0
a1fe98b4,32,53255,639071,salaried,4,1,528,0.5024,0,0.5579,1
d70d18f5,33,33600,403201,business,5,0,711,0.1519,0,0.4214,0
3e27662a,43,23627,283528,salaried,1,1,666,0.2517,0,0.0395,0
2fa07075,21,22895,274746,business,0,1,670,0.3946,0,0.2908,0
da49eab6,22,28935,347229,self_employed,0,1,595,0.2665,0,0.1614,0
9ae9f55a,21,38763,465167,salaried,0,3,725,0.4457,0,0.5668,0
9b8691aa,21,32527,390326,salaried,0,2,515,0.3964,0,0.1559,1
63ac6353,28,28081,336978,business,1,1,558,0.5381,0,0.3367,0
aef381b9,42,47487,569845,self_employed,9,2,646,0.4321,0,0.4337,0
7984be1d,32,28442,341304,self_employed,2,1,729,0.548,0,0.2195,1
668411ca,36,26747,320965,self_employed,6,2,732,0.5527,0,0.3229,1
02d13f1a,45,53413,640965,salaried,3,0,814,0.4417,0,0.0918,0
ea88a207,48,44839,538079,salaried,7,2,558,0.3103,0,0.427,0
55ed1cbd,34,20167,242013,salaried,3,0,840,0.5114,0,0.2998,1
e7a82c12,48,19229,230759,salaried,8,2,648,0.4969,0,0.3589,0
4c46a9f5,35,21260,255130,salaried,1,3,690,0.5685,0,0.2311,1
8cfb5ab3,26,34520,414251,business,1,1,655,0.4882,0,0.0583,0
002bc48f,29,59480,713766,self_employed,0,2,800,0.1697,0,0.1498,0
b57662ff,21,67132,805590,self_employed,0,0,606,0.4273,0,0.3876,0
ac7025ce,26,49061,588734,salaried,1,1,721,0.1486,0,0.2883,1
faf663ee,31,82776,993319,salaried,1,0,668,0.1881,1,0.1926,0
860d45af,43,38324,459889,salaried,7,3,724,0.5812,0,0.3154,1
d42e6fd4,52,57651,691814,student,0,2,814,0.102,0,0.1563,0
0c71766c,21,27066,324800,salaried,0,4,643,0.496,0,0.3479,0
823b4629,38,17376,208514,salaried,4,2,732,0.2796,0,0.2527,0
6a441326,24,30461,365534,salaried,0,2,549,0.5677,0,0.3802,1
a3b1eff8,39,33083,397001,salaried,5,2,698,0.4482,0,0.2804,0
278c8f3a,33,112004,1344053,business,1,0,705,0.378,0,0.1154,0
4ee2c63e,21,34993,419918,self_employed,0,0,668,0.5532,0,0.4178,1
8f19461c,44,22138,265666,self_employed,10,3,587,0.4687,0,0.4402,0
9be22b08,28,54024,648295,business,2,1,654,0.5244,0,0.0684,1
d87623d3,29,24866,298401,business,3,0,769,0.2443,0,0.4935,0
a6ce2de6,24,37335,448024,self_employed,1,1,734,0.1388,1,0.4715,0
ab973b4d,28,51941,623303,self_employed,2,1,626,0.1051,0,0.2075,0
ea14c0a3,39,23014,276170,student,2,1,744,0.3152,0,0.2444,0
b51b7eed,33,69283,831400,salaried,5,1,695,0.1265,0,0.0424,0
ad823af9,38,58114,697369,self_employed,0,1,636,0.5522,0,0.6331,1
bcad8a2e,38,41030,492370,salaried,2,2,650,0.2169,0,0.4717,0
80c66b6f,48,76984,923814,salaried,0,0,645,0.3734,1,0.3822,0
ff45c6fd,31,29468,353627,salaried,4,1,702,0.5677,0,0.2788,1
b45184bc,21,50035,600420,salaried,0,2,721,0.2413,0,0.0199,0
620f846a,45,39678,476145,self_employed,7,0,626,0.4364,0,0.4486,0
c91858b2,31,26267,315205,salaried,1,4,597,0.1647,0,0.2668,0
7dc04606,46,26624,319498,salaried,0,2,680,0.2205,0,0.5764,0
dce7a9a5,38,87298,1047578,salaried,6,2,666,0.4521,0,0.1413,0
5ed8d1e2,33,56375,676509,salaried,4,0,651,0.2597,0,0.2474,0
ec8be1a0,38,52228,626740,salaried,2,1,644,0.3931,0,0.308,0
4e962a47,54,26416,316994,salaried,4,0,784,0.3374,0,0.5026,0
aab4f6e3,55,48130,577570,salaried,0,0,594,0.1052,0,0.4124,0
257379ad,35,29658,355896,salaried,4,1,611,0.5091,0,0.2824,1
ed13a78f,36,75148,901781,salaried,3,1,651,0.4752,0,0.0593,0
ceaae8b6,45,60410,724920,salaried,7,1,837,0.5582,0,0.1862,1
5eb4644d,26,52933,635207,salaried,0,4,646,0.1614,0,0.4347,0
f628464f,38,50569,606831,salaried,5,2,717,0.3803,0,0.1294,0
9e201100,34,33644,403731,salaried,1,0,558,0.2404,0,0.4673,0
8d747480,38,43579,522949,salaried,2,1,677,0.3938,0,0.4786,0
c75ae05c,26,70031,840381,self_employed,2,0,645,0.453,0,0.3027,0
66c05285,21,43178,518142,business,0,2,590,0.5167,1,0.4939,1
6408db2f,21,23975,287703,salaried,0,0,662,0.2156,0,0.306,0
51d37aab,23,61563,738765,business,1,0,729,0.109,0,0.2229,0
acd0c0b1,30,25780,309362,business,3,2,524,0.5634,0,0.2107,1
b67d7082,32,34537,414449,salaried,0,0,670,0.3219,0,0.4238,0
425b1451,54,28281,339373,salaried,7,2,507,0.4213,0,0.3858,1
00592d1a,46,10819,129828,salaried,3,0,751,0.4887,0,0.108,0
1e2308d6,25,37872,454468,salaried,1,1,781,0.15,0,0.3317,0
42372c4a,38,93046,1116554,salaried,2,1,565,0.4088,0,0.0935,0
37c269f4,30,40420,485048,salaried,2,2,669,0.5308,0,0.0542,1
58b9946d,32,132798,1593583,self_employed,4,2,706,0.5222,0,0.321,1
2b60aa9e,36,32668,392017,self_employed,3,0,640,0.2051,0,0.3525,0
f1075949,41,38667,464010,self_employed,6,1,707,0.5783,1,0.1999,1
f05081a3,31,33396,400755,salaried,1,0,766,0.3788,0,0.2762,1
1c5ad14d,45,35963,431559,salaried,9,0,785,0.1704,0,0.363,0
45985f8c,23,41340,496088,salaried,0,1,758,0.2314,0,0.1961,0
13915485,35,69060,828725,salaried,4,1,673,0.5917,0,0.4208,1
a88856f4,60,23995,287945,business,12,3,534,0.391,0,0.1501,1
b040d46a,37,35137,421650,business,0,0,652,0.2507,0,0.2486,0
1a742a4b,49,46174,554096,salaried,4,0,753,0.5487,0,0.2689,1
4e8c7221,35,62264,747169,self_employed,4,2,840,0.2888,0,0.4991,0
c9e6567e,40,13254,159055,salaried,0,2,748,0.1978,1,0.1857,0
f5c52cc4,34,18654,223852,self_employed,0,1,776,0.2342,0,0.6304,0
5516c1a7,33,35645,427747,salaried,2,1,749,0.1064,0,0.0868,0
c5c61dc5,27,57918,695018,salaried,0,0,725,0.1825,0,0.5489,0
bf04209d,39,28192,338308,salaried,5,4,727,0.1312,0,0.2032,0
3ee6c271,26,47293,567526,student,0,1,830,0.2007,0,0.3874,0
ed321bf8,41,85233,1022796,self_employed,7,2,660,0.1916,1,0.196,0
dcb5efe6,45,35163,421960,salaried,7,1,680,0.374,0,0.1357,0
5201b9c0,38,31584,379017,self_employed,3,1,756,0.4129,0,0.2739,0
50e35bd2,32,43279,519356,salaried,2,1,800,0.4063,0,0.3371,0
6cdb2c46,39,37953,455441,self_employed,4,0,545,0.3975,0,0.1275,0
bb4a1040,31,39260,471121,salaried,0,1,762,0.4043,0,0.0798,0
d79d49aa,44,32264,387171,business,2,0,699,0.197,0,0.2704,0
b99b8e74,21,31175,374107,salaried,0,2,529,0.5721,0,0.0947,1
a5d7bafa,31,22272,267270,business,1,3,789,0.191,0,0.1607,0
8fc1c4f6,21,46123,553485,salaried,0,1,775,0.2547,0,0.1496,0
b2c01c1f,21,21921,263055,salaried,0,1,581,0.5958,0,0.4419,1
ff586f6a,48,24231,290773,self_employed,4,1,629,0.3593,0,0.1957,0
52e864f3,43,20415,244990,salaried,3,1,684,0.2368,0,0.2003,0
8cf82842,27,30222,362667,salaried,2,0,752,0.1234,0,0.3732,0
9fc5597c,21,35410,424929,salaried,0,3,797,0.5784,0,0.3207,1
1acfceee,21,21337,256053,student,0,0,802,0.2326,0,0.2817,0
c4000121,29,31047,372564,salaried,2,1,622,0.4294,1,0.0843,0
3fad8ef4,59,37642,451706,salaried,17,1,651,0.3666,0,0.1627,0
d8a6765b,39,17273,207277,business,1,2,722,0.2267,0,0.2136,0
5a680774,29,24868,298420,salaried,3,1,581,0.5008,0,0.2549,1
93ad434a,39,78841,946098,salaried,3,2,548,0.5304,0,0.0936,1
e885298f,21,25443,305323,business,0,1,619,0.5825,0,0.2137,1
dc9b632a,32,48141,577695,self_employed,0,0,653,0.4397,1,0.3223,0
968db819,35,27853,334246,salaried,0,1,600,0.3366,0,0.5787,0
7292031b,34,38297,459575,business,4,2,734,0.2416,0,0.2691,0
d18e27b1,42,24448,293379,self_employed,8,1,722,0.4131,0,0.0769,0
b08b3eec,38,14873,178478,salaried,5,1,583,0.1449,0,0.4012,0
84359326,41,28700,344402,salaried,2,1,768,0.1141,0,0.3224,0
ab0a7247,28,42698,512386,self_employed,3,1,754,0.3594,0,0.2582,0
f73c2dc5,43,47492,569910,student,7,1,704,0.3975,0,0.1312,0
43b67485,51,37326,447921,student,6,0,742,0.4439,1,0.2995,0
51f5cc14,25,24668,296020,business,2,1,556,0.1231,0,0.3453,0
9b0b35fc,26,52955,635471,salaried,0,0,711,0.1245,1,0.284,0
86cbfa9b,48,25291,303495,self_employed,7,1,706,0.4707,0,0.2978,0
5e01170a,33,25998,311977,self_employed,0,2,596,0.5432,0,0.0715,1
2f23758a,49,22516,270196,salaried,4,1,713,0.4798,0,0.4397,0
0483b401,30,28932,347195,salaried,1,2,705,0.5811,0,0.2362,1
10c9e1af,49,30640,367691,salaried,0,0,654,0.2191,0,0.3905,0
f87bfc91,36,39938,479262,business,4,1,686,0.1615,1,0.4775,0
9556fd45,37,19040,228480,self_employed,4,1,860,0.4698,0,0.249,0
f93da914,50,28451,341412,salaried,10,1,651,0.2372,0,0.3212,0
a6214e24,31,24412,292946,salaried,0,1,750,0.2991,0,0.5163,0
fcd7d7e5,25,42425,509108,self_employed,1,0,604,0.4091,0,0.2353,0
00d89c55,30,40104,481254,business,0,2,616,0.56,0,0.1465,1
6cfa5f0c,39,22022,264272,self_employed,1,0,764,0.4266,0,0.5076,0
e63a480c,21,43678,524142,business,0,2,702,0.2439,0,0.3269,0
cf3cfef1,41,34185,410220,salaried,4,0,693,0.3672,0,0.1664,0
f9d040fd,29,50012,600152,salaried,3,1,614,0.3323,0,0.1813,0
78797abc,46,26169,314031,business,9,0,585,0.2064,0,0.1928,0
2929c827,21,45652,547824,salaried,0,1,717,0.1798,0,0.4424,0
d08f1c2d,27,51655,619862,salaried,1,0,744,0.5272,0,0.1786,1
2e8bb9e3,21,36102,433230,salaried,0,2,695,0.495,0,0.1124,0
bbf2a1b3,26,89961,1079532,salaried,2,1,730,0.1213,0,0.2594,0
45d0cb0f,37,43663,523962,salaried,1,1,587,0.4142,0,0.4819,0
2be46093,33,77370,928450,salaried,4,2,575,0.4565,0,0.0338,0
09e8aea6,32,108872,1306473,salaried,1,1,760,0.144,0,0.5829,0
534785f7,33,16486,197838,salaried,1,3,535,0.104,0,0.233,1
f3fb768f,37,58767,705212,business,0,4,617,0.5809,0,0.0733,1
cecf2f8d,24,44154,529857,student,1,0,683,0.4779,0,0.2947,0
4664a06e,42,39051,468617,salaried,5,0,655,0.2565,0,0.2283,0
5a588f32,41,25996,311957,salaried,6,1,544,0.1269,0,0.4978,1
580a1e1a,38,23435,281228,self_employed,7,1,626,0.1438,0,0.2023,0
fe20358d,40,21789,261476,salaried,0,3,662,0.3111,0,0.111,0
07ed9359,37,95185,1142231,salaried,2,2,597,0.429,1,0.2675,0
de0b4b1c,55,43583,522997,business,6,0,699,0.4903,0,0.4647,0
9950b2fd,34,18986,227835,salaried,5,0,692,0.5689,0,0.452,1
be3d0e9a,31,21794,261537,salaried,3,1,543,0.1186,0,0.2753,1
fcaf5235,27,14069,168839,salaried,0,2,702,0.5699,0,0.3172,1
43276756,24,59819,717829,salaried,0,2,795,0.1339,0,0.2372,0
0da585f7,22,35720,428646,self_employed,0,2,724,0.5019,1,0.3097,1
b232973d,26,44012,528152,student,2,1,629,0.4779,0,0.627,0
8af73739,34,35038,420459,salaried,6,2,618,0.4259,0,0.3252,0
ae30035f,38,53616,643399,business,7,1,682,0.191,0,0.4253,0
53eb30dd,35,29275,351311,self_employed,0,1,761,0.5996,0,0.5484,1
1fb6e41f,27,39976,479720,salaried,1,0,716,0.128,1,0.1504,0
e59813c2,44,39593,475124,business,8,0,760,0.5208,0,0.5796,1
15ef9ea8,42,20763,249166,self_employed,5,2,716,0.4552,0,0.174,0
81394171,33,25279,303350,salaried,5,0,663,0.4777,0,0.21,0
176e875c,28,30540,366481,salaried,1,0,619,0.5193,0,0.3141,1
3f2c550b,40,40439,485269,salaried,2,0,871,0.2894,0,0.0983,0
236dc088,36,65374,784498,salaried,1,2,639,0.4501,0,0.2202,0
681cc694,21,36871,442454,salaried,0,0,614,0.2155,0,0.0238,0
99720a43,34,33645,403744,self_employed,5,3,819,0.397,0,0.5082,0
f2e51dfe,37,40239,482868,salaried,2,2,725,0.1082,0,0.0461,0
c532a9e4,26,32611,391339,salaried,0,0,597,0.3327,1,0.5775,0
085eeaa8,36,34644,415730,self_employed,0,3,699,0.572,0,0.0373,1
61889dd6,21,69235,830820,salaried,0,0,729,0.4213,0,0.1182,0
26f8045f,48,31657,379887,self_employed,9,1,835,0.3032,0,0.3894,0
7e167b5e,47,39378,472542,salaried,5,0,708,0.5323,0,0.4729,1
7de794cb,32,26183,314198,student,0,2,587,0.1174,0,0.1729,0
3712c1d3,38,61727,740728,salaried,2,0,617,0.3399,0,0.3678,0
ac36e9e9,21,23224,278697,self_employed,0,2,639,0.3193,0,0.0911,0
01b17013,23,33885,406631,business,0,1,748,0.2164,0,0.6559,0
fc0be5ff,32,54460,653523,salaried,2,0,747,0.4335,0,0.192,0
dd408894,24,23704,284451,student,0,0,608,0.1915,0,0.4444,0
8fb20acd,42,51722,620671,self_employed,5,1,646,0.5343,0,0.1429,1
6738716d,54,13919,167029,salaried,7,1,618,0.3958,0,0.2579,0
936bedc5,23,21412,256950,salaried,0,1,558,0.183,0,0.2616,0
ceeeae8a,26,33547,402570,salaried,1,1,630,0.3903,1,0.2295,0
670a9838,37,103511,1242142,self_employed,3,1,679,0.4785,0,0.1398,0
2c895ca4,51,37367,448413,self_employed,7,2,680,0.584,0,0.2691,1
fba631a7,22,37727,452732,salaried,0,3,669,0.5889,0,0.2231,1
15133b8a,37,58663,703966,self_employed,4,2,692,0.5578,0,0.4799,1
35be6037,53,21466,257596,salaried,12,2,672,0.2219,0,0.2972,0
d39eaa09,21,8938,107260,salaried,0,1,657,0.3355,0,0.0333,0
f2b971be,22,76369,916432,self_employed,0,1,696,0.2646,0,0.4562,0
add84008,30,45944,551339,salaried,3,0,603,0.1759,0,0.507,0
3e13727f,29,28644,343738,self_employed,0,1,640,0.2381,0,0.2391,0
bd83324e,43,35915,430981,salaried,9,2,691,0.551,0,0.1616,1
97117de4,37,56193,674327,self_employed,4,1,626,0.1728,0,0.1527,0
5dd851bf,21,33022,396265,salaried,0,1,727,0.2237,0,0.2291,0
458e4cee,40,37357,448295,salaried,6,0,594,0.1635,0,0.3141,0
5839d5e4,29,87465,1049591,self_employed,0,0,581,0.4663,0,0.3564,0
245827fd,47,20000,240004,salaried,6,1,611,0.4495,0,0.2371,0
98b7ebd9,28,44172,530065,self_employed,3,0,703,0.4461,0,0.4802,0
a12fe99f,28,20195,242341,business,1,2,670,0.4808,0,0.1206,0
fef425c3,40,70724,848697,business,3,0,571,0.1684,1,0.1674,0
31545f98,42,39934,479216,self_employed,3,0,711,0.5169,0,0.4408,1
ea98b808,39,25694,308333,self_employed,0,0,700,0.2463,0,0.1864,0
9fe0b656,21,17815,213790,business,0,1,605,0.4086,0,0.0913,0
82f03619,40,29897,358764,business,7,1,604,0.1982,0,0.1364,0
927e68a3,24,38049,456590,self_employed,0,2,549,0.5514,0,0.1328,1
1daee3da,37,58947,707366,salaried,2,2,576,0.2446,0,0.3705,0
729e1da4,21,21396,256756,self_employed,0,0,778,0.2501,0,0.4444,0
12e89db6,39,24149,289795,salaried,2,2,628,0.513,0,0.1538,1
647cf80e,26,27985,335824,student,0,3,572,0.4747,0,0.2745,0
f3990b0f,22,24692,296314,self_employed,0,4,688,0.3143,0,0.3584,0
46b3529e,42,27765,333187,self_employed,0,0,692,0.3616,1,0.363,0
7a0caa25,37,22874,274493,salaried,1,0,635,0.1005,0,0.2532,1
7e2cde1b,28,42227,506724,salaried,3,2,682,0.5528,1,0.4111,1
cc90bad5,49,28163,337961,salaried,1,2,661,0.1455,0,0.2101,0
84317493,30,35170,422047,salaried,3,2,758,0.2853,0,0.3066,0
9ab9f74e,35,40136,481637,salaried,5,1,602,0.2025,0,0.539,0
8982e3dd,37,18814,225771,salaried,0,1,670,0.1188,0,0.2361,0
582ff0ed,28,45717,548609,salaried,1,0,739,0.3653,0,0.4007,0
72c2578d,39,38459,461512,salaried,4,4,617,0.471,0,0.2664,0
f3d1b766,29,38477,461726,business,2,0,605,0.3897,0,0.2189,0
4cdcf47d,30,32962,395546,salaried,1,2,805,0.2671,0,0.2276,0
cad6d064,48,31001,372018,salaried,6,0,843,0.4437,0,0.1138,0
52c45355,24,35857,430293,self_employed,0,2,582,0.295,0,0.5955,0
a57d0a01,21,36540,438483,salaried,0,1,721,0.5795,1,0.4031,1
23b2456d,51,20578,246947,salaried,2,0,815,0.451,0,0.2357,0
cc55efb5,60,71110,853324,salaried,15,2,683,0.2505,0,0.3179,0
a74f4915,30,25591,307096,student,2,0,572,0.422,0,0.2213,0
07811650,21,36066,432798,self_employed,0,0,722,0.1628,0,0.0463,0
639cda06,31,59127,709525,salaried,1,1,675,0.5032,0,0.4639,1
b96e343d,32,30010,360126,business,4,2,760,0.3614,0,0.2541,0
ff73de8e,33,38938,467263,self_employed,1,2,739,0.1246,0,0.3629,0
9d69f39e,23,13056,156678,salaried,0,2,685,0.1862,0,0.5188,0
a6445d58,40,14346,172163,business,6,0,665,0.3651,0,0.0568,0
6f82def9,40,34599,415192,salaried,6,2,728,0.5187,0,0.5361,1
45bb7e16,21,38115,457380,student,0,0,707,0.5381,0,0.2259,1
53cdc2e6,41,57575,690911,salaried,4,0,774,0.5375,0,0.2737,1
99b9c6c0,55,50192,602312,salaried,9,2,624,0.4826,0,0.1936,0
482b64b5,36,17097,205168,self_employed,1,1,564,0.4058,0,0.1748,0
fd43b3dd,31,61933,743206,salaried,2,1,813,0.1825,0,0.191,1
5bfd88f9,33,20482,245795,salaried,4,1,790,0.178,0,0.3418,0
2eb70d30,41,51603,619247,business,5,0,813,0.4897,0,0.1896,0
822268a5,21,28562,342744,salaried,0,2,762,0.2013,0,0.3428,0
f2e5b397,36,118801,1425622,salaried,2,0,568,0.3538,0,0.4505,0
a1bdf519,31,26834,322014,salaried,0,3,684,0.3268,0,0.2607,0
b5932e46,53,33853,406238,salaried,7,1,518,0.1469,1,0.3585,1
b147d726,33,37584,451010,salaried,1,1,759,0.4134,0,0.1609,0
2088bc90,51,31381,376577,salaried,9,0,660,0.1836,0,0.1113,0
f19d7e5f,23,22345,268145,salaried,0,4,692,0.312,0,0.5714,0
63db8d76,40,94367,1132406,salaried,8,0,458,0.1899,0,0.1979,1
03fa7f99,38,26590,319084,self_employed,4,1,772,0.3769,0,0.2931,0
567ef870,26,26165,313981,salaried,0,2,762,0.16,0,0.2087,0
d0005f55,36,33318,399824,business,5,0,641,0.3212,0,0.2319,0
672900ed,47,38179,458159,salaried,0,3,758,0.2435,0,0.2997,0
43c722f5,31,25717,308606,self_employed,4,2,722,0.4835,0,0.1587,0
6a5f1d83,21,53754,645048,business,0,1,761,0.1583,0,0.4652,0
8fff9437,34,37490,449880,self_employed,1,0,745,0.5533,0,0.002,1
e8f0c589,25,35317,423815,salaried,1,1,687,0.5603,1,0.0609,1
d94941c8,31,44992,539908,salaried,3,1,789,0.3431,0,0.0811,0
f8abbcf3,34,23890,286685,self_employed,2,1,515,0.1159,0,0.2749,1
ab3f0858,21,26898,322785,business,0,5,854,0.2672,0,0.0975,0
476a0eeb,21,34654,415853,self_employed,0,0,664,0.2114,0,0.5094,0
5150130b,39,53186,638243,salaried,6,3,613,0.1607,1,0.1294,0
f018c64e,29,31362,376345,self_employed,3,0,795,0.202,0,0.3695,0
cbf4849d,21,30345,364147,self_employed,0,1,614,0.2772,0,0.5386,0
dccbc8c7,42,13552,162628,salaried,0,1,624,0.5274,0,0.0553,1
100ef98f,37,25617,307406,business,4,1,747,0.5863,0,0.2165,1
1fdd5735,27,16653,199838,salaried,1,2,578,0.1706,0,0.1447,0
75d24e37,21,18628,223540,business,0,1,530,0.1929,0,0.0455,1
52e7ebf5,43,41262,495145,self_employed,4,0,624,0.5069,0,0.0711,1
0a80116c,38,155840,1870086,business,0,3,632,0.4601,0,0.1605,0
01b01f00,58,38196,458362,student,5,1,631,0.2322,0,0.1352,0
e5566c12,39,40653,487843,salaried,0,2,622,0.5344,0,0.0843,1
d2a011a9,38,24856,298278,business,4,0,640,0.4849,0,0.1428,0
96aeb573,33,21836,262034,salaried,2,2,814,0.5931,0,0.0901,1
721f36c5,43,88288,1059464,salaried,1,1,541,0.5283,0,0.2299,1
108f4807,41,24359,292316,salaried,7,3,512,0.278,0,0.2168,1
6f9260d1,47,14230,170768,self_employed,0,1,693,0.1843,0,0.3766,0
8d71f83e,29,39089,469071,salaried,2,1,743,0.245,0,0.6055,0
59e2f7da,30,28845,346145,student,1,0,511,0.3619,0,0.1889,1
2962a447,30,45763,549159,business,3,1,568,0.3261,0,0.3113,0
b1fa3cc1,42,70865,850381,student,5,1,603,0.1878,0,0.4417,0
d223efea,49,41322,495864,salaried,5,2,559,0.3363,0,0.0686,0
fbea4bff,30,38762,465153,salaried,3,0,620,0.4295,0,0.1942,0
705de356,30,47095,565144,business,2,1,756,0.1583,0,0.1149,0
16f5aa82,38,118210,1418522,self_employed,1,1,476,0.471,0,0.2926,1
3b0b0028,32,97580,1170962,business,5,0,582,0.4321,0,0.4745,0
8dde9c15,44,30361,364334,salaried,4,1,641,0.1429,0,0.5184,0
1f148b49,21,53664,643978,salaried,0,4,674,0.1069,0,0.0486,0
6fb75e01,26,78185,938228,business,1,1,551,0.5901,0,0.2036,1
19ff96af,27,47817,573810,self_employed,2,0,706,0.2623,0,0.1471,0
22b9b993,21,33970,407648,salaried,0,2,712,0.4407,0,0.2161,0
d9e5c1a2,25,27975,335704,self_employed,0,1,686,0.1681,0,0.126,0
22f2f6da,25,36588,439059,salaried,1,2,578,0.3461,0,0.3846,0
96fdc792,32,20956,251472,self_employed,0,2,793,0.3197,0,0.7509,0
53a0d89c,46,52365,628386,salaried,8,4,669,0.4298,0,0.1022,0
f8d23d96,32,65448,785382,business,4,0,605,0.3865,1,0.6836,0
0fd98f98,24,29274,351295,business,0,0,788,0.5654,0,0.5709,1
a7b771d1,34,28577,342925,business,4,1,814,0.3999,0,0.1375,0
b20cb450,45,21760,261124,salaried,2,1,684,0.5016,0,0.0547,1
944555f4,25,43184,518208,self_employed,0,1,747,0.1909,0,0.1883,0
e9c57d0a,25,34829,417949,salaried,0,0,665,0.3119,0,0.2363,0
8eb5cd1d,40,18280,219363,self_employed,0,1,752,0.4258,0,0.1411,0
da924bd7,32,129938,1559259,student,2,0,707,0.527,0,0.2132,1
80164038,41,15722,188673,business,6,0,635,0.2051,0,0.3585,0
caf25431,34,18309,219718,salaried,2,3,459,0.4443,0,0.4016,1
4a247716,42,53417,641006,salaried,7,2,776,0.4124,0,0.3905,0
345ba2a6,24,47042,564505,salaried,1,1,537,0.2807,0,0.1399,1
7841f34a,34,25378,304544,business,4,0,794,0.226,0,0.1918,0
d42c40cc,32,24653,295843,self_employed,3,1,696,0.1977,0,0.0997,0
3e2fc890,22,43008,516101,salaried,0,1,762,0.4812,0,0.4883,0
7cd5e96e,21,41492,497905,self_employed,0,2,691,0.2543,0,0.1423,0
ebec3d38,41,25497,305973,salaried,0,0,814,0.455,0,0.1684,0
8174318f,31,54739,656874,self_employed,4,1,834,0.1488,0,0.2615,0
0d08f64a,24,45271,543261,salaried,0,0,705,0.3903,0,0.0783,0
95fa43ec,34,63864,766374,self_employed,2,5,626,0.4888,0,0.3918,0
82b44405,46,34224,410688,salaried,3,1,608,0.2431,0,0.3583,0
3fff6345,21,50397,604765,salaried,0,2,575,0.3408,0,0.4287,0
180dd63b,21,31583,378998,salaried,0,0,548,0.2386,0,0.1277,1
e69cec2e,25,44649,535789,business,1,0,633,0.4895,0,0.1313,0
b4d5d173,49,41114,493377,salaried,2,0,483,0.2738,0,0.4315,1
e464462e,37,51264,615169,salaried,0,1,688,0.2336,0,0.0388,0
